time,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,env,Z_RIGHT_INDEXlowpass10,Z_RIGHT_INDEXlowpass30,Z_RIGHT_INDEXguassianfilt,speed,vertical_velocity,acceleration,jerk,gesture_type,gesture_ID
63450.0,-0.09322086034015449,-0.06920359982893262,-0.21579950726564456,0.0002977277,-0.21595322617235713,-0.21570226390558933,-0.21600190910254038,-0.2280055731501617,-0.47819603065794425,0.21463035318662593,-0.2756665277675148,,
63460.0,-0.09396104496039787,-0.07101368397454216,-0.21593062909996252,0.0003113646,-0.2160418797944851,-0.21569341889979987,-0.21610368370238967,-0.2270318487692181,-0.4699731479149136,-0.012365347143214555,-0.3848769605010495,,
63470.0,-0.09478505383374872,-0.07248442197821217,-0.2164398295000914,0.0003234789,-0.2162557193229824,-0.21639041202559367,-0.21619880010405368,-0.2839654340825325,-0.37786642934677656,-0.20682705045991578,-0.30625576082843303,,
63480.0,-0.09559143336307364,-0.07340906450351338,-0.21673791339304993,0.0003323961,-0.2164023099099659,-0.21715300355490239,-0.2162229046997287,-0.3531419454290768,-0.2622688612254889,-0.23222412739412757,-0.0310622776533907,,
63490.0,-0.09646038470409482,-0.07407153532614356,-0.21640690988085706,0.0003367381,-0.21628537108384863,-0.2162844599087182,-0.21615108582938652,-0.3654473699924257,-0.21049303362998564,-0.03847836509405874,0.3212993256537624,,
63500.0,-0.09770937750058731,-0.0750792299242087,-0.21582830047873913,0.0003359662,-0.2161655299621336,-0.2154757154434882,-0.21606007103845914,-0.28447403467917676,-0.27134095622586124,0.3005191890995965,0.5880157753809981,,
63510.0,-0.09949249802083647,-0.07673738903218376,-0.21540958085067075,0.0003297393,-0.21630383818524934,-0.21587887132692418,-0.216121980701542,-0.12210965824140084,-0.42817608557703785,0.6630795186920355,0.6729788142690151,,
63520.0,-0.10185205125676151,-0.07905875772729436,-0.215261938009622,0.0003185209,-0.2166970176869873,-0.2153089246848141,-0.21655993554785177,0.10262266428241666,-0.6374612476338519,0.9613673833881504,0.565866427511105,,
63530.0,-0.10509125878168354,-0.08219384065594025,-0.21581814067371868,0.0003055873,-0.21770133138075104,-0.21553273256008976,-0.21760287181507804,0.3743737279645777,-0.8607433408497168,1.128876832104986,0.2861112509940466,,
63540.0,-0.1093022591913496,-0.08612551116788339,-0.21743403180969773,0.0003034072,-0.21960429927811576,-0.21800350909338057,-0.21943865275876118,0.6466411668821863,-1.0524140330182368,1.0839703319628178,-0.13136901923511934,,
63550.0,-0.11390867152296284,-0.09041694083436326,-0.22009705819502084,0.0003287577,-0.2222785040528828,-0.22019711347205131,-0.22217305024482775,0.8457004547968094,-1.1558111511454527,0.7780912692999727,-0.5760438375900901,,
63560.0,-0.11811416127028743,-0.09464377495704221,-0.22401833029859314,0.0004104615,-0.22586442896444137,-0.22366438778657344,-0.2258017200129137,0.9197173518691898,-1.1304745422616285,0.2883942232142516,-0.838861241496955,,
